type,run,year,Ne,year_meaning,Ne_meaning
bootstrap,run71,152601,72309,t_exp+1,nhist
bootstrap,run71,152600,1103847,t_exp,nrec
bootstrap,run71,501,1103847,t_rec+1,nrec
bootstrap,run71,500,5608,t_rec+1,nalb
bootstrap,run71,101,5608,t_bot+1,nalb
bootstrap,run71,100,62099944,t_bot,ncont
bootstrap,run71,0,62099944,0,ncont
bootstrap,run72,1000000,69064,1000000,nhist
bootstrap,run72,140995,69064,t_exp+1,nhist
bootstrap,run72,140994,2426955,t_exp,nrec
bootstrap,run72,497,2426955,t_rec+1,nrec
bootstrap,run72,496,4215,t_rec+1,nalb
bootstrap,run72,101,4215,t_bot+1,nalb
bootstrap,run72,100,693103181,t_bot,ncont
bootstrap,run72,0,693103181,0,ncont
bootstrap,run73,1000000,66366,1000000,nhist
bootstrap,run73,159230,66366,t_exp+1,nhist
bootstrap,run73,159229,956653,t_exp,nrec
bootstrap,run73,500,956653,t_rec+1,nrec
bootstrap,run73,499,6417,t_rec+1,nalb
bootstrap,run73,101,6417,t_bot+1,nalb
bootstrap,run73,100,10000000000,t_bot,ncont
bootstrap,run73,0,10000000000,0,ncont
bootstrap,run74,1000000,69165,1000000,nhist
bootstrap,run74,154897,69165,t_exp+1,nhist
bootstrap,run74,154896,1088304,t_exp,nrec
bootstrap,run74,501,1088304,t_rec+1,nrec
bootstrap,run74,500,5778,t_rec+1,nalb
bootstrap,run74,101,5778,t_bot+1,nalb
bootstrap,run74,100,366038980,t_bot,ncont
bootstrap,run74,0,366038980,0,ncont
bootstrap,run75,1000000,73004,1000000,nhist
bootstrap,run75,139567,73004,t_exp+1,nhist
bootstrap,run75,139566,7309971,t_exp,nrec
bootstrap,run75,495,7309971,t_rec+1,nrec
bootstrap,run75,494,3425,t_rec+1,nalb
bootstrap,run75,98,3425,t_bot+1,nalb
bootstrap,run75,97,10000000000,t_bot,ncont
bootstrap,run75,0,10000000000,0,ncont
bootstrap,run76,1000000,57052,1000000,nhist
bootstrap,run76,166212,57052,t_exp+1,nhist
bootstrap,run76,166211,1246966,t_exp,nrec
bootstrap,run76,497,1246966,t_rec+1,nrec
bootstrap,run76,496,5033,t_rec+1,nalb
bootstrap,run76,101,5033,t_bot+1,nalb
bootstrap,run76,100,10000000000,t_bot,ncont
bootstrap,run76,0,10000000000,0,ncont
bootstrap,run77,1000000,67141,1000000,nhist
bootstrap,run77,154260,67141,t_exp+1,nhist
bootstrap,run77,154259,1450881,t_exp,nrec
bootstrap,run77,499,1450881,t_rec+1,nrec
bootstrap,run77,498,4764,t_rec+1,nalb
bootstrap,run77,101,4764,t_bot+1,nalb
bootstrap,run77,100,15083909,t_bot,ncont
bootstrap,run77,0,15083909,0,ncont
bootstrap,run78,1000000,64950,1000000,nhist
bootstrap,run78,152344,64950,t_exp+1,nhist
bootstrap,run78,152343,1181390,t_exp,nrec
bootstrap,run78,496,1181390,t_rec+1,nrec
bootstrap,run78,495,5582,t_rec+1,nalb
bootstrap,run78,101,5582,t_bot+1,nalb
bootstrap,run78,100,28444583,t_bot,ncont
bootstrap,run78,0,28444583,0,ncont
bootstrap,run79,1000000,69717,1000000,nhist
bootstrap,run79,153123,69717,t_exp+1,nhist
bootstrap,run79,153122,1311288,t_exp,nrec
bootstrap,run79,486,1311288,t_rec+1,nrec
bootstrap,run79,485,4905,t_rec+1,nalb
bootstrap,run79,101,4905,t_bot+1,nalb
bootstrap,run79,100,10000000000,t_bot,ncont
bootstrap,run79,0,10000000000,0,ncont
bootstrap,run80,1000000,67110,1000000,nhist
bootstrap,run80,143535,67110,t_exp+1,nhist
bootstrap,run80,143534,2325710,t_exp,nrec
bootstrap,run80,482,2325710,t_rec+1,nrec
bootstrap,run80,481,4049,t_rec+1,nalb
bootstrap,run80,101,4049,t_bot+1,nalb
bootstrap,run80,100,10000000000,t_bot,ncont
bootstrap,run80,0,10000000000,0,ncont
bootstrap,run81,1000000,70066,1000000,nhist
bootstrap,run81,140445,70066,t_exp+1,nhist
bootstrap,run81,140444,60138895,t_exp,nrec
bootstrap,run81,443,60138895,t_rec+1,nrec
bootstrap,run81,442,2835,t_rec+1,nalb
bootstrap,run81,101,2835,t_bot+1,nalb
bootstrap,run81,100,1721657990,t_bot,ncont
bootstrap,run81,0,1721657990,0,ncont
bootstrap,run82,1000000,68001,1000000,nhist
bootstrap,run82,152745,68001,t_exp+1,nhist
bootstrap,run82,152744,1324800,t_exp,nrec
bootstrap,run82,489,1324800,t_rec+1,nrec
bootstrap,run82,488,4802,t_rec+1,nalb
bootstrap,run82,94,4802,t_bot+1,nalb
bootstrap,run82,93,55878144,t_bot,ncont
bootstrap,run82,0,55878144,0,ncont
bootstrap,run83,1000000,68854,1000000,nhist
bootstrap,run83,160593,68854,t_exp+1,nhist
bootstrap,run83,160592,1053581,t_exp,nrec
bootstrap,run83,501,1053581,t_rec+1,nrec
bootstrap,run83,500,5581,t_rec+1,nalb
bootstrap,run83,101,5581,t_bot+1,nalb
bootstrap,run83,100,10000000000,t_bot,ncont
bootstrap,run83,0,10000000000,0,ncont
bootstrap,run84,1000000,67257,1000000,nhist
bootstrap,run84,143781,67257,t_exp+1,nhist
bootstrap,run84,143780,4842638,t_exp,nrec
bootstrap,run84,492,4842638,t_rec+1,nrec
bootstrap,run84,491,3508,t_rec+1,nalb
bootstrap,run84,100,3508,t_bot+1,nalb
bootstrap,run84,99,37002667,t_bot,ncont
bootstrap,run84,0,37002667,0,ncont
bootstrap,run85,1000000,68130,1000000,nhist
bootstrap,run85,151998,68130,t_exp+1,nhist
bootstrap,run85,151997,1020342,t_exp,nrec
bootstrap,run85,490,1020342,t_rec+1,nrec
bootstrap,run85,489,6079,t_rec+1,nalb
bootstrap,run85,101,6079,t_bot+1,nalb
bootstrap,run85,100,10000000000,t_bot,ncont
bootstrap,run85,0,10000000000,0,ncont
bootstrap,run86,1000000,65380,1000000,nhist
bootstrap,run86,148206,65380,t_exp+1,nhist
bootstrap,run86,148205,3006815,t_exp,nrec
bootstrap,run86,397,3006815,t_rec+1,nrec
bootstrap,run86,396,2753,t_rec+1,nalb
bootstrap,run86,101,2753,t_bot+1,nalb
bootstrap,run86,100,184741706,t_bot,ncont
bootstrap,run86,0,184741706,0,ncont
bootstrap,run87,1000000,73722,1000000,nhist
bootstrap,run87,142531,73722,t_exp+1,nhist
bootstrap,run87,142530,2031790,t_exp,nrec
bootstrap,run87,500,2031790,t_rec+1,nrec
bootstrap,run87,499,4371,t_rec+1,nalb
bootstrap,run87,101,4371,t_bot+1,nalb
bootstrap,run87,100,10000000000,t_bot,ncont
bootstrap,run87,0,10000000000,0,ncont
bootstrap,run88,1000000,63180,1000000,nhist
bootstrap,run88,168522,63180,t_exp+1,nhist
bootstrap,run88,168521,1064057,t_exp,nrec
bootstrap,run88,485,1064057,t_rec+1,nrec
bootstrap,run88,484,5365,t_rec+1,nalb
bootstrap,run88,97,5365,t_bot+1,nalb
bootstrap,run88,96,582191205,t_bot,ncont
bootstrap,run88,0,582191205,0,ncont
bootstrap,run89,1000000,67010,1000000,nhist
bootstrap,run89,153128,67010,t_exp+1,nhist
bootstrap,run89,153127,2259174,t_exp,nrec
bootstrap,run89,501,2259174,t_rec+1,nrec
bootstrap,run89,500,4071,t_rec+1,nalb
bootstrap,run89,101,4071,t_bot+1,nalb
bootstrap,run89,100,9409685604,t_bot,ncont
bootstrap,run89,0,9409685604,0,ncont
bootstrap,run90,1000000,67434,1000000,nhist
bootstrap,run90,151432,67434,t_exp+1,nhist
bootstrap,run90,151431,1394697,t_exp,nrec
bootstrap,run90,326,1394697,t_rec+1,nrec
bootstrap,run90,325,22795,t_rec+1,nalb
bootstrap,run90,101,22795,t_bot+1,nalb
bootstrap,run90,100,677183916,t_bot,ncont
bootstrap,run90,0,677183916,0,ncont
bootstrap,run91,1000000,70401,1000000,nhist
bootstrap,run91,153690,70401,t_exp+1,nhist
bootstrap,run91,153689,1544929,t_exp,nrec
bootstrap,run91,495,1544929,t_rec+1,nrec
bootstrap,run91,494,4499,t_rec+1,nalb
bootstrap,run91,101,4499,t_bot+1,nalb
bootstrap,run91,100,10000000000,t_bot,ncont
bootstrap,run91,0,10000000000,0,ncont
bootstrap,run92,1000000,58608,1000000,nhist
bootstrap,run92,166611,58608,t_exp+1,nhist
bootstrap,run92,166610,907517,t_exp,nrec
bootstrap,run92,497,907517,t_rec+1,nrec
bootstrap,run92,496,6474,t_rec+1,nalb
bootstrap,run92,101,6474,t_bot+1,nalb
bootstrap,run92,100,10000000000,t_bot,ncont
bootstrap,run92,0,10000000000,0,ncont
bootstrap,run93,1000000,62941,1000000,nhist
bootstrap,run93,158122,62941,t_exp+1,nhist
bootstrap,run93,158121,1285584,t_exp,nrec
bootstrap,run93,303,1285584,t_rec+1,nrec
bootstrap,run93,302,2674,t_rec+1,nalb
bootstrap,run93,101,2674,t_bot+1,nalb
bootstrap,run93,100,2078740359,t_bot,ncont
bootstrap,run93,0,2078740359,0,ncont
bootstrap,run94,1000000,69089,1000000,nhist
bootstrap,run94,142899,69089,t_exp+1,nhist
bootstrap,run94,142898,1768633,t_exp,nrec
bootstrap,run94,445,1768633,t_rec+1,nrec
bootstrap,run94,444,4031,t_rec+1,nalb
bootstrap,run94,101,4031,t_bot+1,nalb
bootstrap,run94,100,10000000000,t_bot,ncont
bootstrap,run94,0,10000000000,0,ncont
bootstrap,run95,1000000,65856,1000000,nhist
bootstrap,run95,156798,65856,t_exp+1,nhist
bootstrap,run95,156797,1100979,t_exp,nrec
bootstrap,run95,500,1100979,t_rec+1,nrec
bootstrap,run95,499,5575,t_rec+1,nalb
bootstrap,run95,101,5575,t_bot+1,nalb
bootstrap,run95,100,2431126825,t_bot,ncont
bootstrap,run95,0,2431126825,0,ncont
bootstrap,run96,1000000,68235,1000000,nhist
bootstrap,run96,146776,68235,t_exp+1,nhist
bootstrap,run96,146775,4104380,t_exp,nrec
bootstrap,run96,501,4104380,t_rec+1,nrec
bootstrap,run96,500,3716,t_rec+1,nalb
bootstrap,run96,99,3716,t_bot+1,nalb
bootstrap,run96,98,10000000000,t_bot,ncont
bootstrap,run96,0,10000000000,0,ncont
bootstrap,run97,1000000,55681,1000000,nhist
bootstrap,run97,168412,55681,t_exp+1,nhist
bootstrap,run97,168411,626588,t_exp,nrec
bootstrap,run97,317,626588,t_rec+1,nrec
bootstrap,run97,316,4999,t_rec+1,nalb
bootstrap,run97,79,4999,t_bot+1,nalb
bootstrap,run97,78,2056107,t_bot,ncont
bootstrap,run97,0,2056107,0,ncont
bootstrap,run98,1000000,60750,1000000,nhist
bootstrap,run98,167963,60750,t_exp+1,nhist
bootstrap,run98,167962,967300,t_exp,nrec
bootstrap,run98,427,967300,t_rec+1,nrec
bootstrap,run98,426,4992,t_rec+1,nalb
bootstrap,run98,101,4992,t_bot+1,nalb
bootstrap,run98,100,297353025,t_bot,ncont
bootstrap,run98,0,297353025,0,ncont
bootstrap,run99,1000000,60486,1000000,nhist
bootstrap,run99,170213,60486,t_exp+1,nhist
bootstrap,run99,170212,918699,t_exp,nrec
bootstrap,run99,470,918699,t_rec+1,nrec
bootstrap,run99,469,5841,t_rec+1,nalb
bootstrap,run99,101,5841,t_bot+1,nalb
bootstrap,run99,100,477549894,t_bot,ncont
bootstrap,run99,0,477549894,0,ncont
bootstrap,run100,1000000,68145,1000000,nhist
bootstrap,run100,149708,68145,t_exp+1,nhist
bootstrap,run100,149707,1530282,t_exp,nrec
bootstrap,run100,501,1530282,t_rec+1,nrec
bootstrap,run100,500,4902,t_rec+1,nalb
bootstrap,run100,101,4902,t_bot+1,nalb
bootstrap,run100,100,10000000000,t_bot,ncont
bootstrap,run100,0,10000000000,0,ncont
